lao_translate	viet	score
sẽ tiếp_tục thu hút, mời_gọi các doanh_nghiệp_lớn đầu_tư phát_triển thành phố.	đà_nẵng sẽ tiếp_tục thu hút, thu_hút các doanh_nghiệp_lớn để thúc_đẩy phát_triển thành phố.	7.0
tôi đã đăng một loạt video trên blog của mình ngay sau đó và nó đã nhận_được 6.000 lượt xem trong hai tuần.	tôi đã đăng một loạt các video trên blog của mình gần_đây và chúng đã nhận_được 6000 lượt xem chỉ trong hai tuần.	7.5
đó có phải là nơi bạn bày_tỏ mong_muốn của trẻ_em không?	đó có phải là nơi bạn thể_hiện mong_muốn của trẻ em?	7.0
họ có_thể có một hoạt_động_nhóm vào tối thứ_năm tại nhà_hàng	họ đã có_thể tổ_chức các cuộc_họp nhóm vào tối thứ_ba tại một_số quán bar.	7.0
nếu bạn làm những gì chúng_tôi nói, bạn sẽ nghe_thấy cách mọi_người thực_sự giao_tiếp giữa các bộ_lạc mà bạn tham gia.	nếu bạn làm_theo đề_xuất của chúng tôi, bạn sẽ thấy mọi_người thực_sự giao_tiếp như thế_nào trong bộ_lạc mà bạn là một phần.	6.5
và bài_học thứ hai, thay_đổi chiến_lược cơ bản.	và bài_học thứ_hai là một sự_thay_đổi cơ_bản trong chiến lược.	6.0
!phó thủ_tướng phạm bin min đón_tiếp phó chủ_tịch ngân_hàng phát_triển châu_á	phó thủ tướng, bộ_trưởng_bộ_ngoại_giao phạm bình_minh gặp phó chủ_tịch ngân_hàng phát_triển châu á.	6.5
chính_phủ việt_nam cam_kết đảm_bảo một nền kinh_tế vĩ_mô bình thường, cải_thiện môi_trường đầu_tư để kinh doanh.	chính_phủ việt_nam cam_kết duy_trì ổn_định kinh_tế vĩ_mô và cải_thiện môi_trường đầu_tư kinh doanh.	7.0
họ tích_hợp bản_thân vào mạng, thành con chip hoàn hảo.	chúng kết_nối với nhau để tạo_ra một mạng_lưới đồng nhất, tạo_ra một con chip hoàn hảo.	6.5
bạn có_thể tìm_thấy các giải_pháp mới lạ, giải_pháp mới_lạ thực sự, chưa từng được xem_xét trước_đây và nhanh chóng.	bạn có_thể nhanh_chóng và dễ_dàng tìm_ra các giải_pháp độc đáo, những ý_tưởng mới chưa từng được nghĩ_đến trước đây.	6.0
chiều 02/11, tại thủ_đô kuala lumpur của malaysia, hội doanh_nghiệp việt_nam – asean và hội_chợ giao_lưu văn hóa việt_nam – asean 2018 đã được tổ_chức do tạp_chí văn hóa doanh nghiệp, trung_tâm nghiên_cứu bảo_tồn và quảng_bá văn hóa bộ_lạc việt_nam và tạp_chí văn hán (ariyatum) tổ chứcviệt nam được tổ_chức chung.	chiều ngày 2/11, hội_nghị kết_nối cộng_đồng doanh_nghiệp việt_nam - asean và liên_hoan giao_lưu văn hóa việt_nam - asean 2018 đã được tổ_chức tại kuala lumpur, malaysia, dưới sự điều_phối của tạp_chí văn hóa kinh doanh, trung_tâm nghiên_cứu quốc_gia về bảo_tồn và phát_huy văn hóa việt nam, tạp_chí_văn_học việt nam.	7.0
bạn có thấy tuổi của người_dân trên đường_phố châu_âu không?	bạn có nhận_thấy sự_khác_biệt về độ tuổi của mọi_người trên đường_phố châu_âu không?	6.5
vì vậy, đôi_khi chúng_ta cảm_thấy như bộ_não chính_xác xác_định chúng_ta là ai	vì vậy, đôi khi, chúng_ta nhận_ra rằng bộ_não đóng một vai_trò quan_trọng trong việc định_hình chúng ta.	7.0
đây là điều chúng_tôi muốn học_sinh chú ý, ngay cả khi họ không học toán.	đây là điều chúng_tôi hy_vọng học_sinh sẽ chú ý, ngay cả khi họ không học toán.	7.5
chúng_ta cần tiến_tới một thỏa thuận giải_trừ_quân_bị toàn cầu.	chúng_ta phải tiến_tới chấm_dứt chiến_tranh toàn cầu.	6.5
phim của đạo_diễn là một trong 16 bộ phim giải_trí nhất lọt_vào danh_sách rút_gọn cho đại bồi_thẩm đoàn	bộ phim do phạm thị hồng anh đạo diễn, được vinh_danh là một trong 16 tác_phẩm xuất_sắc nhất tham_gia vòng chung kết.	7.5
kế_hoạch của tôi về cơ_bản là đi_bộ từ bờ_biển phía bắc của nga về phía bắc, và sau đó tiếp_tục_đi trên bờ_biển phía bắc của canada.	kế_hoạch của tôi là đi_bộ từ bờ_biển phía bắc của nga về phía bắc, và sau đó tiếp_tục đến bờ_biển phía bắc của canada.	7.0
hội_nghị lần thứ 10 của ủy ban cộng_đồng kinh_tế asean	kỳ_họp lần thứ 10 ủy ban_cấp cao về cộng_đồng kinh_tế asean.	7.0
tối_ngày 9/7, tại trung_tâm_thể_thao thiên thành, thế vận_hội paralympic toàn_quốc lần thứ_6 2018 đã được tổ chức.	tối 9/7, tại sân_vận_động tiên_sơn ở thủ_đô viêng chăn, lễ khai_mạc paralympic toàn_quốc lần thứ_6 năm 2018 đã được tổ chức.	6.5
vì vậy, chúng_tôi đã_làm việc với con_thỏ này, và nó hoàn_hảo theo mọi hướng.	vì vậy, chúng_tôi tập_trung_vào chiếc kính này, và nó có sự_cân_bằng hoàn_hảo về mọi mặt.	6.5
và tương tự, bây_giờ trước	tương_tự như vậy, trước khi bắt_tay_vào bất_cứ điều gì, tôi luôn tự_hỏi mình cần chuẩn_bị tinh_thần như thế_nào để làm tốt công việc.	6.0
như tôi đã nói, 18 % khí nhà_kính đến_từ chăn nuôi.	như tôi đã nói, 18% khí xanh đến_từ thức_ăn gia súc.	7.0
tối_ngày 18/3, đại_diện vietnam airlines cho biết, do những thay_đổi ngày_càng tồi_tệ của đại_dịch covid-19 và các hạn_chế xuất_nhập_cảnh giữa các quốc gia, vietnam airlines đã đồng_ý tạm_dừng hoạt_động bay giữa việt_nam với nga, đài_loan (trung quốc) từ ngày 18/3. 19 tháng ba, 2020.	tối 18/3, đại_diện vietnam airlines thông báo, do tình_hình dịch_bệnh diễn_biến phức_tạp và hạn_chế nhập_cảnh giữa các nước, hãng sẽ tạm_dừng các chuyến_bay giữa việt_nam với nga và đài_loan (trung quốc) từ ngày 19/3/ 2020.	7.0
đây là một tác_phẩm_nghệ_thuật treo trên tường của cia ở langley, virginia, tòa nhà trụ_sở ban_đầu của cia.	đây là một bức_tranh treo trên tường của cia ở langley, virginia, trong tòa nhà trụ_sở cia.	7.5
"""bên cạnh pháo hoa, các triển_lãm nghệ_thuật độc_đáo với sự_tham_gia của các nghệ_sĩ hàng đầu, cùng_với phong_trào du_lịch rực rỡ, đầy màu_sắc đã mang_đến_cho cư_dân thành_phố và du_khách một không_khí lễ_hội hồi_sinh trong 2 tháng qua, như một minh_chứng cho thương_hiệu sự_kiện đẹp của thành phố."	bên_cạnh pháo hoa, chương_trình nghệ_thuật đặc_sắc với những ngôi_sao nổi_bật cùng những hoạt_động sôi nổi, đầy màu_sắc đã mang_đến không_khí lễ_hội tấp nập, tấp_nập cho người_dân và du_khách trong hơn 2 tháng qua, đồng_thời củng_cố thương_hiệu sự_kiện của thành_phố bên dòng_sông hàn thơ mộng.	6.5
ngày 2 của đại_hội_đồng đcđ lần thứ_6 của quỹ môi_trường toàn_cầu	ngày_làm_việc thứ_hai của đại_hội_đồng lần thứ_6 của tổ_chức môi_trường thế giới.	7.0
trong khi đó, ngân_hàng thế_giới ước_tính tăng_trưởng năm 2020 của việt_nam ở mức 4,9% và ngân_hàng phát_triển châu_á ước_tính ở mức 4,8%.	đồng thời, ngân_hàng thế_giới dự_đoán tăng_trưởng của việt_nam năm 2020 sẽ đạt khoảng 4,9%, trong khi ngân_hàng phát_triển châu_á đưa_ra dự_báo thấp_hơn một chút, ở mức 4,8%.	7.0
nếu chúng_ta nhìn vào số_liệu thống_kê về độ tuổi của người chăm sóc, những người chăm_sóc lớn_tuổi hơn nhiều trong mắt chúng ta.	nếu chúng_ta nhìn vào các số_liệu thống_kê liên_quan đến tuổi của người chăm sóc, chúng_ta thấy_rằng những người chăm_sóc đang già đi.	6.0
và sau đó khi chúng_tôi gõ, máy_in đã phun mực và nó dường_như chảy.	và khi chúng_tôi in mẫu, mực chuyển_sang màu vàng, làm_cho nó trông_giống_như sắp ra mắt.	6.5
buổi_lễ kỷ_niệm ngày quốc_tế tiếng pháp được bộ ngoại_giao việt_nam phối_hợp với oif tổ_chức vào tối_ngày 16/3 tại hà_nội .	lễ kỷ_niệm diễn_ra vào tối 16/3 tại hà nội, do bộ ngoại_giao phối_hợp với tổ_chức quốc_tế pháp (oif) tổ chức.	7.5
việt_nam và ấn_độ khuyến_khích hợp_tác thương_mại	việt_nam và ấn_độ đang tích_cực thúc_đẩy thương_mại và đầu_tư song phương.	6.5
khởi_công xây_dựng nhà_ga hành_khách t2 - cảng_hàng_không quốc_tế phú chiều	khởi_công xây_dựng nhà_ga hành_khách t2 cho cảng_hàng_không quốc_tế phú bài.	7.0
bạn càng ăn nhiều rau và bạn càng ít ăn những thứ khác, bạn càng sống lâu.	bạn càng thêm nhiều rau và càng ít thực_phẩm khác, bạn sẽ càng sống lâu.	6.5
nguồn_gốc của vasean là hiệp_hội phát_triển hợp_tác kinh_tế việt_nam – lào – campuchia , được thành_lập trước_đó 10 năm.	vasean được_phát_triển bởi hiệp_hội phát_triển hợp_tác kinh_tế việt_nam - lào - campuchia, được thành_lập cách đây 10 năm.	7.0
tạo điều_kiện cho doanh_nghiệp nước_ngoài mở_rộng các dự_án năng_lượng tái_tạo	khuyến_khích các doanh_nghiệp nước_ngoài thực_hiện các dự_án năng_lượng tái tạo.	6.5
không_có gì trong số này là đáng_ngạc_nhiên nếu bạn nhìn vào sự_hiểu_biết hiện_tại về tâm_lý học.	nếu bạn xem_xét kiến_thức của tâm_trí hiện đại, nó không_đáng ngạc_nhiên chút nào.	6.5
đây là phong_trào chính trị, văn hóa được tổ_chức qua nhiều năm, nhằm phục_vụ người dân, bạn_đọc tại thủ_đô đón ngày_lễ truyền_thống quốc gia.	đây là sự_kiện chính trị, văn hóa ý nghĩa, được tổ_chức qua nhiều năm nhằm phục_vụ nhân_dân và bạn_đọc thủ_đô nhân_dịp tết cổ truyền.	6.0
vì vậy, chúng_ta cần_có khả_năng trò_chuyện ở tất_cả các cấp độ, để đạt_được cấp_độ của họ.	vì vậy, chúng_ta cần_có khả_năng nói_chuyện_với nhau ở mọi cấp độ, để đạt_đến trình_độ của họ.	7.0
chúng_tôi phải giữ bí_mật với nhà thiết_kế công_nghiệp cho đến khi cô ấy nhận công việc, và sau đó cô ấy gần_như chạy và la hét.	chúng_tôi đã phải giữ bí_mật với nhà thiết_kế công_nghiệp cho đến khi cô ấy đồng_ý nhận công việc, và ngay sau đó, cô ấy gần_như chạy và hét_lên vì phấn khích.	6.5
ngày 14/11, các tổ_chức có_trách_nhiệm của việt nam, đại_sứ_quán việt_nam tại nhật_bản và công_ty hàng_không quốc_gia việt_nam đã phối_hợp với các cơ_quan_chức_năng nhật_bản thực_hiện hai chuyến_bay để sắp_xếp cho gần 450 công_dân việt_nam trở_về an_toàn từ nhật_bản	ngày 14/11/2020, các quan_chức việt nam, đại_sứ_quán việt_nam tại nhật_bản và công_ty hàng_không quốc_gia việt_nam đã phối_hợp với nhà_chức_trách nhật_bản khai_thác 2 chuyến_bay đưa gần 450 công_dân việt_nam từ nhật_bản về nước an toàn.	7.5
nhưng chúng_ta sẽ bắt_đầu với cái mà chúng_ta gọi_là giai_đoạn một.	tuy nhiên, chúng_tôi sẽ bắt_đầu với những gì chúng_tôi gọi_là bước_đầu tiên.	7.0
tôi đã_làm việc trên các tài_liệu đơn_giản trong 30 năm.	tôi có_rất_nhiều kinh_nghiệm trong việc_làm cho tài_liệu dễ_dàng hơn.	6.5
đó là vấn đề, đó là sinh học, đó là tự nhiên.	đây là một khía_cạnh quan trọng, được_định_hình bởi các yếu_tố sinh_học và bản_năng tự nhiên.	7.0
ban_tổ_chức đã trao_tặng 19 huy_chương_bạc và 12 huy_chương vàng cho các nghệ_sĩ biểu_diễn xuất_sắc tại liên_hoan âm_nhạc asean 2019.	tiết_mục xuất_sắc tại liên_hoan âm_nhạc đông_nam_á 2019 được vinh_danh với 19 huy_chương_bạc và 12 huy_chương vàng.	7.5
chính_trị ngày_nay giống_như một trò_chơi hoài_nghi của các chính_trị gia, trong khi người_dân đang được thúc_giục tránh một_cách như ngồi trong một đấu_trường thể thao, nơi sự_nhiệt_tình chính_trị đang dần trở_nên mù_quáng và tuyệt vọng.	môi_trường chính_trị hiện_tại đang trở_nên xa_vời và thờ_ơ với mọi người, khi các chính_trị_gia bất_chấp dư_luận để đạt_được mục_đích riêng của họ.	6.5
5 quốc_gia tham_gia lễ_hội balun quốc_tế 2019	lễ_hội khinh_khí_cầu quốc_tế huế năm 2019 thu_hút sự_tham_gia của nhiều quốc gia.	7.0
một_số bạn có_thể đã xem những bức_ảnh này trước đây.	một_số bạn có_thể đã nhìn_thấy những hình_ảnh này trước đây.	6.5
và đó là một nhiệm_vụ lặp_đi_lặp_lại đơn_giản mà cô phải làm trước đây.	những nhiệm_vụ đơn_giản này đã được thực_hiện nhiều lần.	6.0
mọi_người thường gọi tôi là một nhà khảo_sát cực.	tôi thường được mô_tả là một nhà_nghiên_cứu vùng cực.	6.5
thay_vì sử_dụng bánh xe, robot ballbot duy_trì thăng_bằng và chỉ di_chuyển một quả bóng.	robot ballbot duy_trì sự_cân_bằng và di_chuyển với một quả_bóng duy_nhất thay_vì một bánh xe.	7.0
chiều ngày 09/01, tại hà nội, thủ_tướng nguyễn xuân phúc đã tham_dự hội_nghị tổng_kết ngân_sách nhà_nước năm 2018 và mở_rộng chức_năng ngân_sách nhà_nước năm 2019.	ngày 9/1, tại thủ_đô viêng chăn, thủ_tướng nguyễn xuân phúc đã tham_dự cuộc_họp tổng_kết đánh_giá hiệu_quả điều_hành chính_sách tiền_tệ và hoạt_động ngân_hàng năm 2018, cũng như đề_ra phương_hướng cho năm 2019.	7.0
chúng_ta có_thể khai_thác tài_nguyên này mà không cần khoa_học vật_liệu mới, đơn_giản bằng cách áp_dụng khoa_học hành vi.	chúng_ta có_thể tận_dụng nguồn tài_nguyên này mà không cần dựa_vào khoa_học tự nhiên, mà chỉ đơn_giản bằng cách áp_dụng các nguyên_tắc từ khoa_học hành_vi một_cách hiệu quả.	6.5
